,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,11.846090173721313,2.140481462379458,0.017344093322753905,0.0014360645484187277,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9367093972727213,0.9386619971514625,0.9382644547684781,0.9361543569900345,0.9367365352003066,0.937305386964795,0.0009760952505946887,74,0.9406785422595396,0.9380971140537357,0.9380385015171069,0.9384975038850888,0.9377792160448074,0.9386181755520557,0.0010555617222260641
12,13.321376705169678,3.2141625534356444,0.017138290405273437,0.003313629784217379,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9334434061553789,0.9382889885404657,0.9366682708895244,0.9371662736234013,0.9372186952774523,0.9365569759648252,0.001644243399581138,103,0.9342627846571429,0.9391824007102438,0.9395539074912753,0.9393201880771922,0.9369355037105365,0.9378509569292781,0.0020270401167566763
13,17.656945562362672,6.843429667993001,0.016095495223999022,0.0017019148352359918,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9329745568910126,0.9378583970228864,0.9386129296074871,0.9342864185740404,0.9379714821436359,0.9363406555504536,0.0022662093346959137,110,0.9391944281699413,0.9402283927360803,0.9401281592313572,0.9342315823714198,0.935760384133913,0.9379085893285424,0.0024534272212607443
14,12.449372243881225,1.9608633552419252,0.01611747741699219,0.001460152964396199,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9345206403209415,0.9351396739795172,0.9349764529382111,0.9364463694311225,0.939134230172522,0.9360433006779773,0.0016726456697237974,131,0.9388476606436412,0.9360391131391315,0.9388311907579564,0.9366843383699766,0.9375286834094099,0.937586197264023,0.0011270692308628502
15,11.05435528755188,2.852528630555406,0.014857959747314454,0.0010805568787166158,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9336549717071257,0.9382804731778582,0.9355947992690843,0.9349309070685596,0.9407759214952371,0.9366472284978463,0.002558116015214834,100,0.9383734293615386,0.9401867717679858,0.9369475832629662,0.93720622708421,0.9369830682515807,0.9379394159456563,0.0012389410580240664
16,14.177783918380737,1.9548866895742425,0.020341777801513673,0.006338625155037421,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.935210758340469,0.9371148808164839,0.936728354811698,0.9364626916279521,0.9390063928207114,0.9369045002333467,0.001229402781532527,89,0.9389505339674942,0.9373961867272513,0.9383405978337294,0.9393396530654287,0.9370234497281321,0.9382100842644071,0.0008845061847708034
17,14.849388313293456,3.573629525151219,0.01840205192565918,0.0017550364140434484,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9343450897266531,0.9378203458571093,0.93662170436114,0.9379337742947559,0.9336467552544964,0.9360734939006926,0.0017713585772693196,128,0.9372747440495622,0.9380593120011541,0.9390523714758129,0.938644886970014,0.9359745920493897,0.9378011813091864,0.0010915596219754876
18,12.077982521057129,4.714228363401332,0.021403789520263672,0.0025063223708477285,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9340105970887057,0.9340366665559074,0.9269649854244384,0.9361035437276418,0.9410973615466676,0.9344423297334414,0.004545463766431373,183,0.9369684022106644,0.9353140700683898,0.9290034759575446,0.9388201649090178,0.938994196046672,0.9358200618384578,0.0036637768152391545
19,7.518234062194824,1.0566777953502486,0.008116531372070312,0.0004932947213673206,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.9096215655422222,0.9135686526993282,0.9151192823657321,0.9128649053467465,0.9163499326500885,0.913504658129969,0.0022889481723668594,374,0.914145108831311,0.9108039576471104,0.9147059029341851,0.9160914415275289,0.9155451006196603,0.9142583023119591,0.00185266863810069
20,8.988929080963135,1.2697818524833788,0.007061958312988281,0.0008514036753670565,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.9109200684629459,0.9167780511824503,0.9125147128196939,0.9101211678877337,0.913273258117791,0.9127214602002386,0.002315597259994329,376,0.9147951583516613,0.9130907771105967,0.9139269000016601,0.9118007514676433,0.9125088415894222,0.9132244857041967,0.0010504705682809455
